time	V(v_1)	V(vout)
6.188285944140188e-006	0.000000e+000	4.519019e-001
6.229301569140188e-006	0.000000e+000	4.267225e-001
6.270317194140188e-006	0.000000e+000	4.029902e-001
6.311332819140189e-006	0.000000e+000	3.807048e-001
6.352348444140189e-006	0.000000e+000	3.598665e-001
6.393364069140190e-006	0.000000e+000	3.404752e-001
6.434379694140190e-006	0.000000e+000	3.225309e-001
6.484184381640191e-006	0.000000e+000	3.026956e-001
6.533989069140190e-006	0.000000e+000	2.845569e-001
6.583793756640191e-006	0.000000e+000	2.681149e-001
6.633598444140192e-006	0.000000e+000	2.533696e-001
6.683403131640192e-006	0.000000e+000	2.403209e-001
6.733207819140192e-006	0.000000e+000	2.289689e-001
6.783012506640193e-006	0.000000e+000	2.193136e-001
6.812309381640194e-006	0.000000e+000	2.141421e-001
6.841606256640193e-006	0.000000e+000	2.093229e-001
6.870903131640194e-006	0.000000e+000	2.048560e-001
6.900200006640194e-006	0.000000e+000	2.007414e-001
6.929496881640195e-006	0.000000e+000	1.969791e-001
6.958793756640194e-006	0.000000e+000	1.935691e-001
6.988090631640195e-006	0.000000e+000	1.905114e-001
6.994926569140195e-006	0.000000e+000	1.898222e-001
7.000000000000000e-006	0.000000e+000	1.893181e-001
