time	V(v_1)	V(vout)
5.109711415414496e-006	0.000000e+000	4.490906e-001
5.137055165414496e-006	0.000000e+000	4.321918e-001
5.164398915414496e-006	0.000000e+000	4.159694e-001
5.191742665414496e-006	0.000000e+000	4.004233e-001
5.219086415414497e-006	0.000000e+000	3.855536e-001
5.246430165414497e-006	0.000000e+000	3.713602e-001
5.295258290414497e-006	0.000000e+000	3.476443e-001
5.344086415414498e-006	0.000000e+000	3.257478e-001
5.392914540414498e-006	0.000000e+000	3.056707e-001
5.441742665414498e-006	0.000000e+000	2.874130e-001
5.490570790414499e-006	0.000000e+000	2.709747e-001
5.539398915414499e-006	0.000000e+000	2.563559e-001
5.588227040414500e-006	0.000000e+000	2.435565e-001
5.595062977914500e-006	0.000000e+000	2.418608e-001
5.646820790414500e-006	0.000000e+000	2.303032e-001
5.698578602914501e-006	0.000000e+000	2.199200e-001
5.750336415414501e-006	0.000000e+000	2.107113e-001
5.802094227914502e-006	0.000000e+000	2.026771e-001
5.853852040414502e-006	0.000000e+000	1.958174e-001
5.905609852914503e-006	0.000000e+000	1.901321e-001
5.957367665414503e-006	0.000000e+000	1.856213e-001
5.994477040414504e-006	0.000000e+000	1.826717e-001
6.031586415414504e-006	0.000000e+000	1.799802e-001
6.068695790414504e-006	0.000000e+000	1.775466e-001
6.105805165414504e-006	0.000000e+000	1.753710e-001
6.142914540414505e-006	0.000000e+000	1.734534e-001
6.180023915414505e-006	0.000000e+000	1.717938e-001
6.217133290414505e-006	0.000000e+000	1.703922e-001
6.257172352914506e-006	0.000000e+000	1.690395e-001
6.297211415414506e-006	0.000000e+000	1.678149e-001
6.337250477914506e-006	0.000000e+000	1.667184e-001
6.377289540414507e-006	0.000000e+000	1.657499e-001
6.417328602914507e-006	0.000000e+000	1.649095e-001
6.457367665414508e-006	0.000000e+000	1.641972e-001
6.497406727914508e-006	0.000000e+000	1.636129e-001
6.549164540414508e-006	0.000000e+000	1.629571e-001
6.600922352914509e-006	0.000000e+000	1.623756e-001
6.652680165414509e-006	0.000000e+000	1.618684e-001
6.704437977914510e-006	0.000000e+000	1.614355e-001
6.756195790414510e-006	0.000000e+000	1.610769e-001
6.807953602914511e-006	0.000000e+000	1.607926e-001
6.859711415414511e-006	0.000000e+000	1.605826e-001
6.996430165414512e-006	0.000000e+000	1.601200e-001
7.000000000000000e-006	0.000000e+000	1.601106e-001
