v1	V(v_1)	V(v_2)	I(V3)
-2.489999999999993e-001	2.251000e+000	2.500000e+000	-1.480257e-005
-2.479999999999993e-001	2.252000e+000	2.500000e+000	-1.472911e-005
-2.469999999999993e-001	2.253000e+000	2.500000e+000	-1.465573e-005
-2.459999999999993e-001	2.254000e+000	2.500000e+000	-1.458244e-005
-2.449999999999993e-001	2.255000e+000	2.500000e+000	-1.450924e-005
-2.439999999999993e-001	2.256000e+000	2.500000e+000	-1.443612e-005
-2.429999999999993e-001	2.257000e+000	2.500000e+000	-1.436309e-005
-2.419999999999993e-001	2.258000e+000	2.500000e+000	-1.429015e-005
-2.409999999999993e-001	2.259000e+000	2.500000e+000	-1.421729e-005
-2.399999999999993e-001	2.260000e+000	2.500000e+000	-1.414452e-005
-2.389999999999993e-001	2.261000e+000	2.500000e+000	-1.407184e-005
-2.379999999999993e-001	2.262000e+000	2.500000e+000	-1.399924e-005
-2.369999999999993e-001	2.263000e+000	2.500000e+000	-1.392674e-005
-2.359999999999993e-001	2.264000e+000	2.500000e+000	-1.385432e-005
-2.349999999999993e-001	2.265000e+000	2.500000e+000	-1.378199e-005
-2.339999999999993e-001	2.266000e+000	2.500000e+000	-1.370975e-005
-2.329999999999993e-001	2.267000e+000	2.500000e+000	-1.363761e-005
-2.319999999999993e-001	2.268000e+000	2.500000e+000	-1.356555e-005
-2.309999999999993e-001	2.269000e+000	2.500000e+000	-1.349358e-005
-2.299999999999993e-001	2.270000e+000	2.500000e+000	-1.342170e-005
-2.289999999999993e-001	2.271000e+000	2.500000e+000	-1.334991e-005
-2.279999999999993e-001	2.272000e+000	2.500000e+000	-1.327822e-005
-2.269999999999993e-001	2.273000e+000	2.500000e+000	-1.320662e-005
-2.259999999999993e-001	2.274000e+000	2.500000e+000	-1.313510e-005
-2.249999999999993e-001	2.275000e+000	2.500000e+000	-1.306368e-005
-2.239999999999993e-001	2.276000e+000	2.500000e+000	-1.299236e-005
-2.229999999999993e-001	2.277000e+000	2.500000e+000	-1.292112e-005
-2.219999999999993e-001	2.278000e+000	2.500000e+000	-1.284998e-005
-2.209999999999993e-001	2.279000e+000	2.500000e+000	-1.277894e-005
-2.199999999999993e-001	2.280000e+000	2.500000e+000	-1.270798e-005
-2.189999999999993e-001	2.281000e+000	2.500000e+000	-1.263713e-005
-2.179999999999993e-001	2.282000e+000	2.500000e+000	-1.256636e-005
-2.169999999999993e-001	2.283000e+000	2.500000e+000	-1.249569e-005
-2.159999999999993e-001	2.284000e+000	2.500000e+000	-1.242512e-005
-2.149999999999993e-001	2.285000e+000	2.500000e+000	-1.235464e-005
-2.139999999999993e-001	2.286000e+000	2.500000e+000	-1.228425e-005
-2.129999999999993e-001	2.287000e+000	2.500000e+000	-1.221397e-005
-2.119999999999993e-001	2.288000e+000	2.500000e+000	-1.214377e-005
-2.109999999999993e-001	2.289000e+000	2.500000e+000	-1.207368e-005
-2.099999999999993e-001	2.290000e+000	2.500000e+000	-1.200368e-005
-2.089999999999993e-001	2.291000e+000	2.500000e+000	-1.193378e-005
-2.079999999999993e-001	2.292000e+000	2.500000e+000	-1.186397e-005
-2.069999999999993e-001	2.293000e+000	2.500000e+000	-1.179426e-005
-2.059999999999993e-001	2.294000e+000	2.500000e+000	-1.172465e-005
-2.049999999999993e-001	2.295000e+000	2.500000e+000	-1.165513e-005
-2.039999999999993e-001	2.296000e+000	2.500000e+000	-1.158572e-005
-2.029999999999993e-001	2.297000e+000	2.500000e+000	-1.151640e-005
-2.019999999999993e-001	2.298000e+000	2.500000e+000	-1.144718e-005
-2.009999999999993e-001	2.299000e+000	2.500000e+000	-1.137806e-005
-1.999999999999993e-001	2.300000e+000	2.500000e+000	-1.130903e-005
-1.989999999999993e-001	2.301000e+000	2.500000e+000	-1.124010e-005
-1.979999999999993e-001	2.302000e+000	2.500000e+000	-1.117128e-005
-1.969999999999993e-001	2.303000e+000	2.500000e+000	-1.110255e-005
-1.959999999999993e-001	2.304000e+000	2.500000e+000	-1.103392e-005
-1.949999999999993e-001	2.305000e+000	2.500000e+000	-1.096539e-005
-1.939999999999993e-001	2.306000e+000	2.500000e+000	-1.089696e-005
-1.929999999999993e-001	2.307000e+000	2.500000e+000	-1.082863e-005
-1.919999999999993e-001	2.308000e+000	2.500000e+000	-1.076039e-005
-1.909999999999993e-001	2.309000e+000	2.500000e+000	-1.069226e-005
-1.899999999999993e-001	2.310000e+000	2.500000e+000	-1.062423e-005
-1.889999999999993e-001	2.311000e+000	2.500000e+000	-1.055630e-005
-1.879999999999993e-001	2.312000e+000	2.500000e+000	-1.048846e-005
-1.869999999999993e-001	2.313000e+000	2.500000e+000	-1.042073e-005
-1.859999999999993e-001	2.314000e+000	2.500000e+000	-1.035310e-005
-1.849999999999993e-001	2.315000e+000	2.500000e+000	-1.028557e-005
-1.839999999999993e-001	2.316000e+000	2.500000e+000	-1.021814e-005
-1.829999999999993e-001	2.317000e+000	2.500000e+000	-1.015081e-005
-1.819999999999993e-001	2.318000e+000	2.500000e+000	-1.008358e-005
-1.809999999999993e-001	2.319000e+000	2.500000e+000	-1.001645e-005
-1.799999999999993e-001	2.320000e+000	2.500000e+000	-9.949419e-006
-1.789999999999993e-001	2.321000e+000	2.500000e+000	-9.882492e-006
-1.779999999999993e-001	2.322000e+000	2.500000e+000	-9.815667e-006
-1.769999999999993e-001	2.323000e+000	2.500000e+000	-9.748943e-006
-1.759999999999993e-001	2.324000e+000	2.500000e+000	-9.682320e-006
-1.749999999999993e-001	2.325000e+000	2.500000e+000	-9.615798e-006
-1.739999999999993e-001	2.326000e+000	2.500000e+000	-9.549379e-006
-1.729999999999993e-001	2.327000e+000	2.500000e+000	-9.483061e-006
-1.719999999999993e-001	2.328000e+000	2.500000e+000	-9.416845e-006
-1.709999999999993e-001	2.329000e+000	2.500000e+000	-9.350731e-006
-1.699999999999993e-001	2.330000e+000	2.500000e+000	-9.284720e-006
-1.689999999999993e-001	2.331000e+000	2.500000e+000	-9.218810e-006
-1.679999999999993e-001	2.332000e+000	2.500000e+000	-9.153003e-006
-1.669999999999993e-001	2.333000e+000	2.500000e+000	-9.087298e-006
-1.659999999999993e-001	2.334000e+000	2.500000e+000	-9.021696e-006
-1.649999999999993e-001	2.335000e+000	2.500000e+000	-8.956196e-006
-1.639999999999993e-001	2.336000e+000	2.500000e+000	-8.890799e-006
-1.629999999999993e-001	2.337000e+000	2.500000e+000	-8.825505e-006
-1.619999999999993e-001	2.338000e+000	2.500000e+000	-8.760314e-006
-1.609999999999993e-001	2.339000e+000	2.500000e+000	-8.695225e-006
-1.599999999999993e-001	2.340000e+000	2.500000e+000	-8.630240e-006
-1.589999999999993e-001	2.341000e+000	2.500000e+000	-8.565358e-006
-1.579999999999993e-001	2.342000e+000	2.500000e+000	-8.500579e-006
-1.569999999999993e-001	2.343000e+000	2.500000e+000	-8.435904e-006
-1.559999999999993e-001	2.344000e+000	2.500000e+000	-8.371332e-006
-1.549999999999993e-001	2.345000e+000	2.500000e+000	-8.306863e-006
-1.539999999999993e-001	2.346000e+000	2.500000e+000	-8.242499e-006
-1.529999999999993e-001	2.347000e+000	2.500000e+000	-8.178238e-006
-1.519999999999993e-001	2.348000e+000	2.500000e+000	-8.114082e-006
-1.509999999999993e-001	2.349000e+000	2.500000e+000	-8.050028e-006
-1.499999999999993e-001	2.350000e+000	2.500000e+000	-7.986079e-006
-1.489999999999992e-001	2.351000e+000	2.500000e+000	-7.922235e-006
-1.479999999999992e-001	2.352000e+000	2.500000e+000	-7.858494e-006
-1.469999999999992e-001	2.353000e+000	2.500000e+000	-7.794857e-006
-1.459999999999992e-001	2.354000e+000	2.500000e+000	-7.731325e-006
-1.449999999999992e-001	2.355000e+000	2.500000e+000	-7.667898e-006
-1.439999999999992e-001	2.356000e+000	2.500000e+000	-7.604575e-006
-1.429999999999992e-001	2.357000e+000	2.500000e+000	-7.541357e-006
-1.419999999999992e-001	2.358000e+000	2.500000e+000	-7.478244e-006
-1.409999999999992e-001	2.359000e+000	2.500000e+000	-7.415235e-006
-1.399999999999992e-001	2.360000e+000	2.500000e+000	-7.352332e-006
-1.389999999999992e-001	2.361000e+000	2.500000e+000	-7.289534e-006
-1.379999999999992e-001	2.362000e+000	2.500000e+000	-7.226840e-006
-1.369999999999992e-001	2.363000e+000	2.500000e+000	-7.164253e-006
-1.359999999999992e-001	2.364000e+000	2.500000e+000	-7.101770e-006
-1.349999999999992e-001	2.365000e+000	2.500000e+000	-7.039393e-006
-1.339999999999992e-001	2.366000e+000	2.500000e+000	-6.977121e-006
-1.329999999999992e-001	2.367000e+000	2.500000e+000	-6.914955e-006
-1.319999999999992e-001	2.368000e+000	2.500000e+000	-6.852894e-006
-1.309999999999992e-001	2.369000e+000	2.500000e+000	-6.790940e-006
-1.299999999999992e-001	2.370000e+000	2.500000e+000	-6.729090e-006
-1.289999999999992e-001	2.371000e+000	2.500000e+000	-6.667347e-006
-1.279999999999992e-001	2.372000e+000	2.500000e+000	-6.605710e-006
-1.269999999999992e-001	2.373000e+000	2.500000e+000	-6.544180e-006
-1.259999999999992e-001	2.374000e+000	2.500000e+000	-6.482755e-006
-1.249999999999992e-001	2.375000e+000	2.500000e+000	-6.421437e-006
-1.239999999999992e-001	2.376000e+000	2.500000e+000	-6.360225e-006
-1.229999999999992e-001	2.377000e+000	2.500000e+000	-6.299119e-006
-1.219999999999992e-001	2.378000e+000	2.500000e+000	-6.238120e-006
-1.209999999999992e-001	2.379000e+000	2.500000e+000	-6.177228e-006
-1.199999999999992e-001	2.380000e+000	2.500000e+000	-6.116442e-006
-1.189999999999992e-001	2.381000e+000	2.500000e+000	-6.055764e-006
-1.179999999999992e-001	2.382000e+000	2.500000e+000	-5.995191e-006
-1.169999999999992e-001	2.383000e+000	2.500000e+000	-5.934726e-006
-1.159999999999992e-001	2.384000e+000	2.500000e+000	-5.874369e-006
-1.149999999999992e-001	2.385000e+000	2.500000e+000	-5.814117e-006
-1.139999999999992e-001	2.386000e+000	2.500000e+000	-5.753974e-006
-1.129999999999992e-001	2.387000e+000	2.500000e+000	-5.693938e-006
-1.119999999999992e-001	2.388000e+000	2.500000e+000	-5.634008e-006
-1.109999999999992e-001	2.389000e+000	2.500000e+000	-5.574187e-006
-1.099999999999992e-001	2.390000e+000	2.500000e+000	-5.514473e-006
-1.089999999999992e-001	2.391000e+000	2.500000e+000	-5.454866e-006
-1.079999999999992e-001	2.392000e+000	2.500000e+000	-5.395368e-006
-1.069999999999992e-001	2.393000e+000	2.500000e+000	-5.335977e-006
-1.059999999999992e-001	2.394000e+000	2.500000e+000	-5.276694e-006
-1.049999999999992e-001	2.395000e+000	2.500000e+000	-5.217518e-006
-1.039999999999992e-001	2.396000e+000	2.500000e+000	-5.158451e-006
-1.029999999999992e-001	2.397000e+000	2.500000e+000	-5.099492e-006
-1.019999999999992e-001	2.398000e+000	2.500000e+000	-5.040641e-006
-1.009999999999992e-001	2.399000e+000	2.500000e+000	-4.981899e-006
-9.999999999999920e-002	2.400000e+000	2.500000e+000	-4.923264e-006
-9.899999999999920e-002	2.401000e+000	2.500000e+000	-4.864738e-006
-9.799999999999920e-002	2.402000e+000	2.500000e+000	-4.806321e-006
-9.699999999999920e-002	2.403000e+000	2.500000e+000	-4.748012e-006
-9.599999999999920e-002	2.404000e+000	2.500000e+000	-4.689812e-006
-9.499999999999920e-002	2.405000e+000	2.500000e+000	-4.631720e-006
-9.399999999999920e-002	2.406000e+000	2.500000e+000	-4.573738e-006
-9.299999999999919e-002	2.407000e+000	2.500000e+000	-4.515864e-006
-9.199999999999919e-002	2.408000e+000	2.500000e+000	-4.458099e-006
-9.099999999999919e-002	2.409000e+000	2.500000e+000	-4.400443e-006
-8.999999999999919e-002	2.410000e+000	2.500000e+000	-4.342896e-006
-8.899999999999919e-002	2.411000e+000	2.500000e+000	-4.285459e-006
-8.799999999999919e-002	2.412000e+000	2.500000e+000	-4.228131e-006
-8.699999999999919e-002	2.413000e+000	2.500000e+000	-4.170912e-006
-8.599999999999919e-002	2.414000e+000	2.500000e+000	-4.113802e-006
-8.499999999999919e-002	2.415000e+000	2.500000e+000	-4.056802e-006
-8.399999999999919e-002	2.416000e+000	2.500000e+000	-3.999911e-006
-8.299999999999919e-002	2.417000e+000	2.500000e+000	-3.943131e-006
-8.199999999999919e-002	2.418000e+000	2.500000e+000	-3.886459e-006
-8.099999999999918e-002	2.419000e+000	2.500000e+000	-3.829898e-006
-7.999999999999918e-002	2.420000e+000	2.500000e+000	-3.773446e-006
-7.899999999999918e-002	2.421000e+000	2.500000e+000	-3.717104e-006
-7.799999999999918e-002	2.422000e+000	2.500000e+000	-3.660873e-006
-7.699999999999918e-002	2.423000e+000	2.500000e+000	-3.604751e-006
-7.599999999999918e-002	2.424000e+000	2.500000e+000	-3.548739e-006
-7.499999999999918e-002	2.425000e+000	2.500000e+000	-3.492838e-006
-7.399999999999918e-002	2.426000e+000	2.500000e+000	-3.437047e-006
-7.299999999999918e-002	2.427000e+000	2.500000e+000	-3.381366e-006
-7.199999999999918e-002	2.428000e+000	2.500000e+000	-3.325796e-006
-7.099999999999918e-002	2.429000e+000	2.500000e+000	-3.270336e-006
-6.999999999999917e-002	2.430000e+000	2.500000e+000	-3.214986e-006
-6.899999999999917e-002	2.431000e+000	2.500000e+000	-3.159748e-006
-6.799999999999917e-002	2.432000e+000	2.500000e+000	-3.104620e-006
-6.699999999999917e-002	2.433000e+000	2.500000e+000	-3.049602e-006
-6.599999999999917e-002	2.434000e+000	2.500000e+000	-2.994696e-006
-6.499999999999917e-002	2.435000e+000	2.500000e+000	-2.939900e-006
-6.399999999999917e-002	2.436000e+000	2.500000e+000	-2.885216e-006
-6.299999999999917e-002	2.437000e+000	2.500000e+000	-2.830642e-006
-6.199999999999917e-002	2.438000e+000	2.500000e+000	-2.776180e-006
-6.099999999999917e-002	2.439000e+000	2.500000e+000	-2.721828e-006
-5.999999999999917e-002	2.440000e+000	2.500000e+000	-2.667588e-006
-5.899999999999916e-002	2.441000e+000	2.500000e+000	-2.613459e-006
-5.799999999999916e-002	2.442000e+000	2.500000e+000	-2.559442e-006
-5.699999999999916e-002	2.443000e+000	2.500000e+000	-2.505536e-006
-5.599999999999916e-002	2.444000e+000	2.500000e+000	-2.451741e-006
-5.499999999999916e-002	2.445000e+000	2.500000e+000	-2.398058e-006
-5.399999999999916e-002	2.446000e+000	2.500000e+000	-2.344487e-006
-5.299999999999916e-002	2.447000e+000	2.500000e+000	-2.291027e-006
-5.199999999999916e-002	2.448000e+000	2.500000e+000	-2.237679e-006
-5.099999999999916e-002	2.449000e+000	2.500000e+000	-2.184442e-006
-4.999999999999916e-002	2.450000e+000	2.500000e+000	-2.131318e-006
-4.899999999999916e-002	2.451000e+000	2.500000e+000	-2.078305e-006
-4.799999999999915e-002	2.452000e+000	2.500000e+000	-2.025405e-006
-4.699999999999915e-002	2.453000e+000	2.500000e+000	-1.972616e-006
-4.599999999999915e-002	2.454000e+000	2.500000e+000	-1.919940e-006
-4.499999999999915e-002	2.455000e+000	2.500000e+000	-1.867376e-006
-4.399999999999915e-002	2.456000e+000	2.500000e+000	-1.814924e-006
-4.299999999999915e-002	2.457000e+000	2.500000e+000	-1.762584e-006
-4.199999999999915e-002	2.458000e+000	2.500000e+000	-1.710357e-006
-4.099999999999915e-002	2.459000e+000	2.500000e+000	-1.658242e-006
-3.999999999999915e-002	2.460000e+000	2.500000e+000	-1.606239e-006
-3.899999999999915e-002	2.461000e+000	2.500000e+000	-1.554349e-006
-3.799999999999915e-002	2.462000e+000	2.500000e+000	-1.502572e-006
-3.699999999999915e-002	2.463000e+000	2.500000e+000	-1.450907e-006
-3.599999999999914e-002	2.464000e+000	2.500000e+000	-1.399355e-006
-3.499999999999914e-002	2.465000e+000	2.500000e+000	-1.347916e-006
-3.399999999999914e-002	2.466000e+000	2.500000e+000	-1.296589e-006
-3.299999999999914e-002	2.467000e+000	2.500000e+000	-1.245375e-006
-3.199999999999914e-002	2.468000e+000	2.500000e+000	-1.194274e-006
-3.099999999999914e-002	2.469000e+000	2.500000e+000	-1.143286e-006
-2.999999999999914e-002	2.470000e+000	2.500000e+000	-1.092411e-006
-2.899999999999914e-002	2.471000e+000	2.500000e+000	-1.041649e-006
-2.799999999999914e-002	2.472000e+000	2.500000e+000	-9.910004e-007
-2.699999999999914e-002	2.473000e+000	2.500000e+000	-9.404646e-007
-2.599999999999914e-002	2.474000e+000	2.500000e+000	-8.900421e-007
-2.499999999999913e-002	2.475000e+000	2.500000e+000	-8.397327e-007
-2.399999999999913e-002	2.476000e+000	2.500000e+000	-7.895366e-007
-2.299999999999913e-002	2.477000e+000	2.500000e+000	-7.394539e-007
-2.199999999999913e-002	2.478000e+000	2.500000e+000	-6.894844e-007
-2.099999999999913e-002	2.479000e+000	2.500000e+000	-6.396284e-007
-1.999999999999913e-002	2.480000e+000	2.500000e+000	-5.898857e-007
-1.899999999999913e-002	2.481000e+000	2.500000e+000	-5.402565e-007
-1.799999999999913e-002	2.482000e+000	2.500000e+000	-4.907407e-007
-1.699999999999913e-002	2.483000e+000	2.500000e+000	-4.413384e-007
-1.599999999999913e-002	2.484000e+000	2.500000e+000	-3.920497e-007
-1.499999999999913e-002	2.485000e+000	2.500000e+000	-3.428744e-007
-1.399999999999912e-002	2.486000e+000	2.500000e+000	-2.938127e-007
-1.299999999999912e-002	2.487000e+000	2.500000e+000	-2.448645e-007
-1.199999999999912e-002	2.488000e+000	2.500000e+000	-1.960298e-007
-1.099999999999912e-002	2.489000e+000	2.500000e+000	-1.473085e-007
-9.999999999999121e-003	2.490000e+000	2.500000e+000	-9.870065e-008
-8.999999999999120e-003	2.491000e+000	2.500000e+000	-5.020612e-008
-7.999999999999119e-003	2.492000e+000	2.500000e+000	-1.824796e-009
-6.999999999999119e-003	2.493000e+000	2.500000e+000	4.644348e-008
-5.999999999999119e-003	2.494000e+000	2.500000e+000	9.459893e-008
-4.999999999999119e-003	2.495000e+000	2.500000e+000	1.426420e-007
-3.999999999999119e-003	2.496000e+000	2.500000e+000	1.905776e-007
-2.999999999999119e-003	2.497000e+000	2.500000e+000	2.384499e-007
-1.999999999999119e-003	2.498000e+000	2.500000e+000	2.863142e-007
-9.999999999991188e-004	2.499000e+000	2.500000e+000	3.341811e-007
8.812395257962180e-016	2.500000e+000	2.500000e+000	3.820541e-007
1.000000000000881e-003	2.501000e+000	2.500000e+000	4.299394e-007
2.000000000000881e-003	2.502000e+000	2.500000e+000	4.778506e-007
3.000000000000881e-003	2.503000e+000	2.500000e+000	5.258272e-007
4.000000000000881e-003	2.504000e+000	2.500000e+000	5.739901e-007
5.000000000000881e-003	2.505000e+000	2.500000e+000	6.224114e-007
6.000000000000881e-003	2.506000e+000	2.500000e+000	6.709766e-007
7.000000000000881e-003	2.507000e+000	2.500000e+000	7.196530e-007
8.000000000000881e-003	2.508000e+000	2.500000e+000	7.684383e-007
9.000000000000882e-003	2.509000e+000	2.500000e+000	8.173325e-007
1.000000000000088e-002	2.510000e+000	2.500000e+000	8.663353e-007
1.100000000000088e-002	2.511000e+000	2.500000e+000	9.154467e-007
1.200000000000089e-002	2.512000e+000	2.500000e+000	9.646666e-007
1.300000000000089e-002	2.513000e+000	2.500000e+000	1.013995e-006
1.400000000000089e-002	2.514000e+000	2.500000e+000	1.063431e-006
1.500000000000089e-002	2.515000e+000	2.500000e+000	1.112976e-006
1.600000000000089e-002	2.516000e+000	2.500000e+000	1.162629e-006
1.700000000000089e-002	2.517000e+000	2.500000e+000	1.212391e-006
1.800000000000089e-002	2.518000e+000	2.500000e+000	1.262260e-006
1.900000000000089e-002	2.519000e+000	2.500000e+000	1.312237e-006
2.000000000000089e-002	2.520000e+000	2.500000e+000	1.362322e-006
2.100000000000089e-002	2.521000e+000	2.500000e+000	1.412515e-006
2.200000000000089e-002	2.522000e+000	2.500000e+000	1.462815e-006
2.300000000000090e-002	2.523000e+000	2.500000e+000	1.513223e-006
2.400000000000090e-002	2.524000e+000	2.500000e+000	1.563738e-006
2.500000000000090e-002	2.525000e+000	2.500000e+000	1.614361e-006
2.600000000000090e-002	2.526000e+000	2.500000e+000	1.665091e-006
2.700000000000090e-002	2.527000e+000	2.500000e+000	1.715928e-006
2.800000000000090e-002	2.528000e+000	2.500000e+000	1.766872e-006
2.900000000000090e-002	2.529000e+000	2.500000e+000	1.817923e-006
3.000000000000090e-002	2.530000e+000	2.500000e+000	1.869081e-006
3.100000000000090e-002	2.531000e+000	2.500000e+000	1.920345e-006
3.200000000000090e-002	2.532000e+000	2.500000e+000	1.971716e-006
3.300000000000090e-002	2.533000e+000	2.500000e+000	2.023194e-006
3.400000000000090e-002	2.534000e+000	2.500000e+000	2.074778e-006
3.500000000000091e-002	2.535000e+000	2.500000e+000	2.126469e-006
3.600000000000091e-002	2.536000e+000	2.500000e+000	2.178266e-006
3.700000000000091e-002	2.537000e+000	2.500000e+000	2.230168e-006
3.800000000000091e-002	2.538000e+000	2.500000e+000	2.282177e-006
3.900000000000091e-002	2.539000e+000	2.500000e+000	2.334292e-006
4.000000000000091e-002	2.540000e+000	2.500000e+000	2.386512e-006
4.100000000000091e-002	2.541000e+000	2.500000e+000	2.438838e-006
4.200000000000091e-002	2.542000e+000	2.500000e+000	2.491270e-006
4.300000000000091e-002	2.543000e+000	2.500000e+000	2.543807e-006
4.400000000000091e-002	2.544000e+000	2.500000e+000	2.596449e-006
4.500000000000091e-002	2.545000e+000	2.500000e+000	2.649197e-006
4.600000000000092e-002	2.546000e+000	2.500000e+000	2.702050e-006
4.700000000000092e-002	2.547000e+000	2.500000e+000	2.755007e-006
4.800000000000092e-002	2.548000e+000	2.500000e+000	2.808070e-006
4.900000000000092e-002	2.549000e+000	2.500000e+000	2.861237e-006
5.000000000000092e-002	2.550000e+000	2.500000e+000	2.914509e-006
5.100000000000092e-002	2.551000e+000	2.500000e+000	2.967885e-006
5.200000000000092e-002	2.552000e+000	2.500000e+000	3.021366e-006
5.300000000000092e-002	2.553000e+000	2.500000e+000	3.074951e-006
5.400000000000092e-002	2.554000e+000	2.500000e+000	3.128641e-006
5.500000000000092e-002	2.555000e+000	2.500000e+000	3.182434e-006
5.600000000000092e-002	2.556000e+000	2.500000e+000	3.236331e-006
5.700000000000093e-002	2.557000e+000	2.500000e+000	3.290333e-006
5.800000000000093e-002	2.558000e+000	2.500000e+000	3.344437e-006
5.900000000000093e-002	2.559000e+000	2.500000e+000	3.398646e-006
6.000000000000093e-002	2.560000e+000	2.500000e+000	3.452958e-006
6.100000000000093e-002	2.561000e+000	2.500000e+000	3.507373e-006
6.200000000000093e-002	2.562000e+000	2.500000e+000	3.561891e-006
6.300000000000093e-002	2.563000e+000	2.500000e+000	3.616513e-006
6.400000000000093e-002	2.564000e+000	2.500000e+000	3.671238e-006
6.500000000000093e-002	2.565000e+000	2.500000e+000	3.726065e-006
6.600000000000093e-002	2.566000e+000	2.500000e+000	3.780995e-006
6.700000000000093e-002	2.567000e+000	2.500000e+000	3.836028e-006
6.800000000000094e-002	2.568000e+000	2.500000e+000	3.891163e-006
6.900000000000094e-002	2.569000e+000	2.500000e+000	3.946401e-006
7.000000000000094e-002	2.570000e+000	2.500000e+000	4.001741e-006
7.100000000000094e-002	2.571000e+000	2.500000e+000	4.057183e-006
7.200000000000094e-002	2.572000e+000	2.500000e+000	4.112727e-006
7.300000000000094e-002	2.573000e+000	2.500000e+000	4.168372e-006
7.400000000000094e-002	2.574000e+000	2.500000e+000	4.224120e-006
7.500000000000094e-002	2.575000e+000	2.500000e+000	4.279969e-006
7.600000000000094e-002	2.576000e+000	2.500000e+000	4.335920e-006
7.700000000000094e-002	2.577000e+000	2.500000e+000	4.391973e-006
7.800000000000094e-002	2.578000e+000	2.500000e+000	4.448126e-006
7.900000000000094e-002	2.579000e+000	2.500000e+000	4.504380e-006
8.000000000000095e-002	2.580000e+000	2.500000e+000	4.560736e-006
8.100000000000095e-002	2.581000e+000	2.500000e+000	4.617192e-006
8.200000000000095e-002	2.582000e+000	2.500000e+000	4.673750e-006
8.300000000000095e-002	2.583000e+000	2.500000e+000	4.730407e-006
8.400000000000095e-002	2.584000e+000	2.500000e+000	4.787166e-006
8.500000000000095e-002	2.585000e+000	2.500000e+000	4.844024e-006
8.600000000000095e-002	2.586000e+000	2.500000e+000	4.900983e-006
8.700000000000095e-002	2.587000e+000	2.500000e+000	4.958042e-006
8.800000000000095e-002	2.588000e+000	2.500000e+000	5.015201e-006
8.900000000000095e-002	2.589000e+000	2.500000e+000	5.072460e-006
9.000000000000095e-002	2.590000e+000	2.500000e+000	5.129819e-006
9.100000000000096e-002	2.591000e+000	2.500000e+000	5.187277e-006
9.200000000000096e-002	2.592000e+000	2.500000e+000	5.244834e-006
9.300000000000096e-002	2.593000e+000	2.500000e+000	5.302491e-006
9.400000000000096e-002	2.594000e+000	2.500000e+000	5.360248e-006
9.500000000000096e-002	2.595000e+000	2.500000e+000	5.418103e-006
9.600000000000096e-002	2.596000e+000	2.500000e+000	5.476058e-006
9.700000000000096e-002	2.597000e+000	2.500000e+000	5.534111e-006
9.800000000000096e-002	2.598000e+000	2.500000e+000	5.592262e-006
9.900000000000096e-002	2.599000e+000	2.500000e+000	5.650513e-006
1.000000000000010e-001	2.600000e+000	2.500000e+000	5.708861e-006
1.010000000000010e-001	2.601000e+000	2.500000e+000	5.767308e-006
1.020000000000010e-001	2.602000e+000	2.500000e+000	5.825854e-006
1.030000000000010e-001	2.603000e+000	2.500000e+000	5.884497e-006
1.040000000000010e-001	2.604000e+000	2.500000e+000	5.943238e-006
1.050000000000010e-001	2.605000e+000	2.500000e+000	6.002077e-006
1.060000000000010e-001	2.606000e+000	2.500000e+000	6.061014e-006
1.070000000000010e-001	2.607000e+000	2.500000e+000	6.120048e-006
1.080000000000010e-001	2.608000e+000	2.500000e+000	6.179179e-006
1.090000000000010e-001	2.609000e+000	2.500000e+000	6.238408e-006
1.100000000000010e-001	2.610000e+000	2.500000e+000	6.297734e-006
1.110000000000010e-001	2.611000e+000	2.500000e+000	6.357157e-006
1.120000000000010e-001	2.612000e+000	2.500000e+000	6.416677e-006
1.130000000000010e-001	2.613000e+000	2.500000e+000	6.476293e-006
1.140000000000010e-001	2.614000e+000	2.500000e+000	6.536006e-006
1.150000000000010e-001	2.615000e+000	2.500000e+000	6.595816e-006
1.160000000000010e-001	2.616000e+000	2.500000e+000	6.655721e-006
1.170000000000010e-001	2.617000e+000	2.500000e+000	6.715723e-006
1.180000000000010e-001	2.618000e+000	2.500000e+000	6.775821e-006
1.190000000000010e-001	2.619000e+000	2.500000e+000	6.836015e-006
1.200000000000010e-001	2.620000e+000	2.500000e+000	6.896305e-006
1.210000000000010e-001	2.621000e+000	2.500000e+000	6.956690e-006
1.220000000000010e-001	2.622000e+000	2.500000e+000	7.017171e-006
1.230000000000010e-001	2.623000e+000	2.500000e+000	7.077747e-006
1.240000000000010e-001	2.624000e+000	2.500000e+000	7.138419e-006
1.250000000000010e-001	2.625000e+000	2.500000e+000	7.199185e-006
1.260000000000010e-001	2.626000e+000	2.500000e+000	7.260047e-006
1.270000000000010e-001	2.627000e+000	2.500000e+000	7.321003e-006
1.280000000000010e-001	2.628000e+000	2.500000e+000	7.382054e-006
1.290000000000010e-001	2.629000e+000	2.500000e+000	7.443200e-006
1.300000000000010e-001	2.630000e+000	2.500000e+000	7.504440e-006
1.310000000000010e-001	2.631000e+000	2.500000e+000	7.565774e-006
1.320000000000010e-001	2.632000e+000	2.500000e+000	7.627203e-006
1.330000000000010e-001	2.633000e+000	2.500000e+000	7.688725e-006
1.340000000000010e-001	2.634000e+000	2.500000e+000	7.750341e-006
1.350000000000010e-001	2.635000e+000	2.500000e+000	7.812051e-006
