V_gate,I_channel
-3.7787787787787788,0.0010019999999999999
-3.7837837837837838,0.001005
-3.7887887887887888,0.001008
-3.7937937937937938,0.00101
-3.7987987987987988,0.001013
-3.8038038038038038,0.001016
-3.8088088088088088,0.001019
-3.8138138138138138,0.001022
-3.8188188188188188,0.0010249999999999999
-3.8238238238238238,0.001027
-3.8288288288288288,0.0010299999999999999
-3.8338338338338338,0.0010329999999999998
-3.8388388388388388,0.001036
-3.8438438438438438,0.001039
-3.8488488488488488,0.001041
-3.8538538538538538,0.001044
-3.8588588588588588,0.001047
-3.8638638638638638,0.00105
-3.8688688688688688,0.001053
-3.8738738738738738,0.0010559999999999999
-3.8788788788788788,0.001059
-3.8838838838838838,0.0010609999999999999
-3.8888888888888888,0.001064
-3.8938938938938938,0.001067
-3.8988988988988988,0.00107
-3.9039039039039038,0.001073
-3.9089089089089089,0.001076
-3.9139139139139139,0.0010789999999999999
-3.9189189189189189,0.001081
-3.9239239239239239,0.001084
-3.9289289289289289,0.0010869999999999999
-3.9339339339339339,0.00109
-3.9389389389389389,0.001093
-3.9439439439439439,0.001096
-3.9489489489489489,0.001099
-3.9539539539539539,0.001102
-3.9589589589589589,0.001104
-3.9639639639639639,0.001107
-3.9689689689689689,0.0011099999999999999
-3.9739739739739739,0.001113
-3.9789789789789789,0.001116
-3.9839839839839839,0.001119
-3.9889889889889889,0.001122
-3.9939939939939939,0.001125
-3.9989989989989989,0.0011279999999999999
-4.0040040040040044,0.0011359999999999999
-4.0090090090090094,0.001139
-4.0140140140140144,0.001142
-4.0190190190190194,0.001145
-4.0240240240240244,0.001148
-4.0290290290290294,0.001151
-4.0340340340340344,0.001153
-4.0390390390390394,0.001156
-4.0440440440440444,0.00116
-4.0490490490490494,0.001162
-4.0540540540540544,0.001165
-4.0590590590590594,0.001168
-4.0640640640640644,0.001171
-4.0690690690690694,0.001174
-4.0740740740740744,0.0011769999999999999
-4.0790790790790794,0.001181
-4.0840840840840844,0.001183
-4.0890890890890894,0.001186
